nano_EX_220.00,,nano_EX_225.00,,nano_EX_230.00,,nano_EX_235.00,,nano_EX_240.00,,nano_EX_245.00,,nano_EX_250.00,,nano_EX_255.00,,nano_EX_260.00,,nano_EX_265.00,,nano_EX_270.00,,nano_EX_275.00,,nano_EX_280.00,,nano_EX_285.00,,nano_EX_290.00,,nano_EX_295.00,,nano_EX_300.00,,nano_EX_305.00,,nano_EX_310.00,,nano_EX_315.00,,nano_EX_320.00,,nano_EX_325.00,,nano_EX_330.00,,nano_EX_335.00,,nano_EX_340.00,,nano_EX_345.00,,nano_EX_350.00,,nano_EX_355.00,,nano_EX_360.00,,nano_EX_365.00,,nano_EX_370.00,,nano_EX_375.00,,nano_EX_380.00,,nano_EX_385.00,,nano_EX_390.00,,nano_EX_395.00,,nano_EX_400.00,,nano_EX_405.00,,nano_EX_410.00,,nano_EX_415.00,,nano_EX_420.00,,nano_EX_425.00,,nano_EX_430.00,,nano_EX_435.00,,nano_EX_440.00,,nano_EX_445.00,,nano_EX_450.00,,
Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),
230,1.486988902,230,0.9363296032,230,4.781714439,230,1.637809992,230,0.149053514,230,0.02031859569,230,-0.05820608884,230,0.07949336618,230,-0.06794308871,230,0.08442666382,230,-0.0125591848,230,-0.0348088406,230,-0.02845112048,230,-0.08914840966,230,-0.05369473249,230,-0.03707548603,230,0.06027122214,230,0.0508168824,230,0.02336284891,230,0,230,-0.03379006311,230,0.07490973175,230,0.1034554094,230,0.06693552434,230,0.1020390838,230,-0.1357097626,230,-0.03096981905,230,0.08138683438,230,0.04203376174,230,-0.01043460052,230,0,230,0.02165814862,230,0,230,0.04738168791,230,0.03298941627,230,-0.05387018993,230,-0.05712560192,230,0,230,0.01428102236,230,-0.03556672484,230,-0.003832665738,230,-0.007620964199,230,0,230,-0.00489766337,230,0.03095153719,230,0.01721103676,230,0.009870498441,
232.0299988,2.616822481,232.0299988,0.538793087,232.0299988,3.463162422,232.0299988,3.313760757,232.0299988,0.1495383084,232.0299988,0,232.0299988,0.01973826997,232.0299988,-0.08144207299,232.0299988,0.01377031114,232.0299988,0.03498338163,232.0299988,0.0642574355,232.0299988,0.105549559,232.0299988,0.02981336974,232.0299988,0.102891244,232.0299988,-0.06503712386,232.0299988,-0.01892595179,232.0299988,-0.01013417635,232.0299988,-0.03953611106,232.0299988,0.07144643366,232.0299988,-0.01398660056,232.0299988,-0.1028524414,232.0299988,0.07623577863,232.0299988,0,232.0299988,0.049940072,232.0299988,0,232.0299988,-0.03016636707,232.0299988,0.04661135748,232.0299988,-0.01163480617,232.0299988,-0.04267559201,232.0299988,-0.03095879219,232.0299988,0.06452862173,232.0299988,-0.04317509755,232.0299988,0.03099685907,232.0299988,0,232.0299988,0.04903803766,232.0299988,0.02341024764,232.0299988,0.03273081407,232.0299988,-0.02840767801,232.0299988,0.007125196978,232.0299988,0,232.0299988,-0.007740537636,232.0299988,-0.00771235954,232.0299988,0.01489232853,232.0299988,0,232.0299988,0.01335892268,232.0299988,-0.02605523728,232.0299988,-0.0198513139,
234.0599976,2.608047724,234.0599976,-0.2670226991,234.0599976,1.351612329,234.0599976,5.052285194,234.0599976,0.7116371393,234.0599976,0.04041628912,234.0599976,0.07931314409,234.0599976,-0.08161266148,234.0599976,0,234.0599976,0.01700738259,234.0599976,0,234.0599976,-0.02343704179,234.0599976,0.0427271314,234.0599976,0,234.0599976,0.03240790963,234.0599976,0.01889466122,234.0599976,-0.01016404759,234.0599976,0,234.0599976,0.03501645848,234.0599976,-0.04149779305,234.0599976,-0.1162230819,234.0599976,0.0151920272,234.0599976,-0.01762642525,234.0599976,0.01690274104,234.0599976,0,234.0599976,0,234.0599976,0.07689350843,234.0599976,-0.03479753807,234.0599976,-0.02538779937,234.0599976,-0.01035829354,234.0599976,-0.01294934191,234.0599976,-0.01073203236,234.0599976,-0.03092082217,234.0599976,0.04701988026,234.0599976,0.00819000788,234.0599976,0.0467271544,234.0599976,-0.01644168794,234.0599976,-0.007104341406,234.0599976,0.007183805108,234.0599976,-0.005976536311,234.0599976,0,234.0599976,0.01544651948,234.0599976,0.01496393699,234.0599976,-0.004943862092,234.0599976,0.03997441754,234.0599976,0.01298251655,234.0599976,0.04412889481,
235.9299927,0.7680491805,235.9299927,0.2761286795,235.9299927,0.3418302536,235.9299927,5.028434753,235.9299927,1.947055101,235.9299927,0.02024332434,235.9299927,0,235.9299927,0.1349272728,235.9299927,0.05470534414,235.9299927,-0.01773772947,235.9299927,-0.0256835036,235.9299927,-0.02359464392,235.9299927,0.02913413383,235.9299927,0,235.9299927,-0.05545204505,235.9299927,-0.009654093534,235.9299927,-0.03082645684,235.9299927,0.01289690193,235.9299927,-0.03560788557,235.9299927,0.013724952,235.9299927,0,235.9299927,0.0301241111,235.9299927,0.03554354981,235.9299927,0.08435402066,235.9299927,0,235.9299927,0.01515174471,235.9299927,0,235.9299927,-0.01157447603,235.9299927,0,235.9299927,0.01032812428,235.9299927,-0.05152647197,235.9299927,-0.06429627538,235.9299927,-0.01016115583,235.9299927,0.02851575427,235.9299927,0.008253277279,235.9299927,0.03909579292,235.9299927,0.07403324544,235.9299927,0.04346314445,235.9299927,0.04391518608,235.9299927,-0.005992437713,235.9299927,-0.007726302836,235.9299927,-0.0228481777,235.9299927,0.01996595971,235.9299927,0.004933715332,235.9299927,0.00897319708,235.9299927,-0.03052689508,235.9299927,0.0198209174,
237.9600067,2.655538797,237.9600067,0.9513455033,237.9600067,0.346277535,237.9600067,2.835203886,237.9600067,4.279439926,237.9600067,0.3078185916,237.9600067,0.141829595,237.9600067,0,237.9600067,-0.02803869359,237.9600067,0.05213039368,237.9600067,-0.07686197758,237.9600067,0.01182578225,237.9600067,0.1010173857,237.9600067,-0.0571676828,237.9600067,-0.05491548777,237.9600067,-0.048185803,237.9600067,-0.02094964869,237.9600067,-0.02549622022,237.9600067,0.0586139001,237.9600067,0.05546619371,237.9600067,0.03452144563,237.9600067,-0.07647715509,237.9600067,0.08884150535,237.9600067,0.05011024326,237.9600067,0.01706688479,237.9600067,-0.07587714493,237.9600067,0.03100775182,237.9600067,0.04677979276,237.9600067,-0.03420645371,237.9600067,-0.04141043872,237.9600067,0.03878073394,237.9600067,0.03268222883,237.9600067,0.04132872075,237.9600067,-0.0287144538,237.9600067,-0.06619995832,237.9600067,-0.007800615858,237.9600067,-0.03319226578,237.9600067,0.007198698353,237.9600067,-0.01444491744,237.9600067,-0.02996111102,237.9600067,0,237.9600067,0.007697903086,237.9600067,0.01993968152,237.9600067,0.004918911494,237.9600067,0.01785475016,237.9600067,0.008752735332,237.9600067,-0.009884402156,
240,3.038359404,240,1.638896585,240,0.3856537044,240,0.7024116516,240,6.426783085,240,1.962585568,240,0.03999760002,240,0,240,-0.06968155503,240,0.2066613883,240,0.09011212736,240,0.01223570853,240,0.1293568015,240,-0.01147591788,240,0.02145784721,240,0.01915213652,240,0.05027753115,240,-0.08897136152,240,-0.05919331312,240,0.02749140933,240,0,240,0.01544950251,240,0.08890943974,240,0,240,0.017403109,240,0.01518995035,240,0.03109210916,240,-0.06949753314,240,-0.01690588519,240,-0.02090825513,240,-0.01287697349,240,0.08648555726,240,0.02112579346,240,-0.01899172738,240,0.08360224962,240,-0.06283035129,240,-0.008316699415,240,0.02175805159,240,0.021645803,240,-0.0180309061,240,-0.02324230038,240,0.06163281202,240,-0.004972205032,240,0.01967758313,240,-0.03590970486,240,0.03018776886,240,0.01475746091,
242.0299988,0.3943217695,242.0299988,1.620526671,242.0299988,0.3872966766,242.0299988,0.1178342029,242.0299988,5.65994978,242.0299988,4.513069153,242.0299988,0.2613748312,242.0299988,0.05409352854,242.0299988,0.05610649288,242.0299988,0.01740977354,242.0299988,0,242.0299988,-0.02418555319,242.0299988,0.0575597547,242.0299988,0.04588471353,242.0299988,-0.04304824769,242.0299988,0.04808108509,242.0299988,0.02049222402,242.0299988,-0.05127087608,242.0299988,0.01184848137,242.0299988,0.1393941939,242.0299988,-0.08390528709,242.0299988,0.01540665794,242.0299988,-0.01764664426,242.0299988,0.06726758927,242.0299988,0,242.0299988,0.03084325418,242.0299988,0.01567815803,242.0299988,0.05777541548,242.0299988,0.008584206924,242.0299988,0.0103835687,242.0299988,0.03880180046,242.0299988,0.02185935713,242.0299988,-0.01050067227,242.0299988,-0.02893462591,242.0299988,0.03373790532,242.0299988,-0.007886373438,242.0299988,0.03331834078,242.0299988,0.007183082402,242.0299988,0.01445232891,242.0299988,0.03584122285,242.0299988,-0.007723200601,242.0299988,-0.01550189313,242.0299988,0.005028309301,242.0299988,-0.009768344462,242.0299988,-0.008846151643,242.0299988,0.004317752086,242.0299988,-0.005009191576,
244.0599976,0.7797271013,244.0599976,2.759001255,244.0599976,1.104335785,244.0599976,0.7322431207,244.0599976,3.433314323,244.0599976,7.118326664,244.0599976,1.893599629,244.0599976,-0.05430355668,244.0599976,0.1270971,244.0599976,-0.0173019357,244.0599976,0,244.0599976,-0.0480094105,244.0599976,0,244.0599976,-0.01136182901,244.0599976,0,244.0599976,0,244.0599976,0.02069964819,244.0599976,0.02580145746,244.0599976,0.07086251676,244.0599976,0.04157370329,244.0599976,-0.01704448462,244.0599976,0.07746414095,244.0599976,0,244.0599976,0.03384209424,244.0599976,-0.0347680971,244.0599976,0.0308475364,244.0599976,0.1247213185,244.0599976,-0.03531738371,244.0599976,0,244.0599976,0.02094876952,244.0599976,-0.01297942828,244.0599976,0,244.0599976,-0.03128617257,244.0599976,0.02881955169,244.0599976,0.008382721804,244.0599976,-0.007904576138,244.0599976,-0.01658402197,244.0599976,0.0435634926,244.0599976,-0.02170719951,244.0599976,0.04194128141,244.0599976,0.003896842711,244.0599976,-0.01940835454,244.0599976,-0.005013938993,244.0599976,0.03943159431,244.0599976,0.02688521333,244.0599976,-0.0131474575,244.0599976,-0.02490213327,
245.9299927,0,245.9299927,1.809828758,245.9299927,2.122323036,245.9299927,0.5361930132,245.9299927,1.06080687,245.9299927,7.347415447,245.9299927,5.046257496,245.9299927,0.1907772869,245.9299927,-0.01410974562,245.9299927,0.01784949377,245.9299927,0.08925270289,245.9299927,0.04835356399,245.9299927,0.02913583256,245.9299927,-0.0799132362,245.9299927,0.06520605087,245.9299927,-0.03931203857,245.9299927,-0.02073032968,245.9299927,-0.0256499052,245.9299927,-0.03591137007,245.9299927,0.04177284241,245.9299927,-0.05090440065,245.9299927,0.1221001297,245.9299927,-0.05288300663,245.9299927,0,245.9299927,0,245.9299927,0.04634206742,245.9299927,0.01560646668,245.9299927,0.08152237535,245.9299927,-0.02546992153,245.9299927,-0.05259393156,245.9299927,0.02604437992,245.9299927,0.04371059313,245.9299927,0.02088009566,245.9299927,0.009553744458,245.9299927,0.05895779282,245.9299927,-0.04031737894,245.9299927,0.008318567649,245.9299927,-0.02891134284,245.9299927,0.02193447389,245.9299927,0.03026835807,245.9299927,-0.02725251764,245.9299927,-0.01561109629,245.9299927,0.01003044192,245.9299927,0.01980600134,245.9299927,-0.01345424261,245.9299927,-0.01311773621,245.9299927,0.01489979867,
