Brumaire_EX_220.00,,Brumaire_EX_225.00,,Brumaire_EX_230.00,,Brumaire_EX_235.00,,Brumaire_EX_240.00,,Brumaire_EX_245.00,,Brumaire_EX_250.00,,Brumaire_EX_255.00,,Brumaire_EX_260.00,,Brumaire_EX_265.00,,Brumaire_EX_270.00,,Brumaire_EX_275.00,,Brumaire_EX_280.00,,Brumaire_EX_285.00,,Brumaire_EX_290.00,,Brumaire_EX_295.00,,Brumaire_EX_300.00,,Brumaire_EX_305.00,,Brumaire_EX_310.00,,Brumaire_EX_315.00,,Brumaire_EX_320.00,,Brumaire_EX_325.00,,Brumaire_EX_330.00,,Brumaire_EX_335.00,,Brumaire_EX_340.00,,Brumaire_EX_345.00,,Brumaire_EX_350.00,,Brumaire_EX_355.00,,Brumaire_EX_360.00,,Brumaire_EX_365.00,,Brumaire_EX_370.00,,Brumaire_EX_375.00,,Brumaire_EX_380.00,,Brumaire_EX_385.00,,Brumaire_EX_390.00,,Brumaire_EX_395.00,,Brumaire_EX_400.00,,Brumaire_EX_405.00,,Brumaire_EX_410.00,,Brumaire_EX_415.00,,Brumaire_EX_420.00,,Brumaire_EX_425.00,,Brumaire_EX_430.00,,Brumaire_EX_435.00,,Brumaire_EX_440.00,,Brumaire_EX_445.00,,Brumaire_EX_450.00,,
Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),
247.9600067,0.416146487,247.9600067,0.4771751165,247.9600067,0.9328841567,247.9600067,0.125541389,247.9600067,0.4520052373,247.9600067,9.272311211,247.9600067,15.66036606,247.9600067,1.596331358,247.9600067,0.2541904151,247.9600067,0.1299448609,247.9600067,0.2384224832,247.9600067,0.2201331258,247.9600067,0.1612695158,247.9600067,0.136605233,247.9600067,0.1531014889,247.9600067,0.08459163457,247.9600067,0.1089348346,247.9600067,0.08252640814,247.9600067,0.02566866949,247.9600067,0.05903623253,247.9600067,0.1265159398,247.9600067,0,247.9600067,-0.1322226524,247.9600067,-0.0363894403,247.9600067,-0.01868355647,247.9600067,-0.01640743017,247.9600067,0.1192402691,247.9600067,0.06464959681,247.9600067,0.09437345713,247.9600067,-0.01085717417,247.9600067,0.01398249436,247.9600067,0.03525222838,247.9600067,0.07708656788,247.9600067,-0.06121574715,247.9600067,0.0531048663,247.9600067,-0.02440274321,247.9600067,0.02623019554,247.9600067,0.007695326582,247.9600067,0.01508989744,247.9600067,0.0259603709,247.9600067,0.01654328033,247.9600067,-0.01606735401,247.9600067,0.03166795149,247.9600067,0.01041834895,247.9600067,-0.009420719929,247.9600067,0.004599096719,247.9600067,-0.05660416186,
250,0,250,0.1609528363,250,0.6667350531,250,0.5626055002,250,0.2088031471,250,3.331053734,250,14.71611595,250,6.082725048,250,0.1184115112,250,0.1662233919,250,0.2260461748,250,0.1534801573,250,0.2446144074,250,0.07371369749,250,0.1168661192,250,0.1685026437,250,0.0542146489,250,0,250,0.05107382685,250,-0.01490113139,250,-0.03634447604,250,0.01652510278,250,0.2085743099,250,0,250,0.1103407741,250,0.1151486188,250,0.1181494445,250,-0.02606304549,250,0.06574375182,250,0.07612004876,250,0.0555254817,250,0.09420520067,250,0.01120435633,250,0,250,0.03567097336,250,0.008140206337,250,0,250,0.06825523823,250,-0.007598264143,250,0.01296067052,250,0.004128052387,250,-0.004004372749,250,-0.02626091801,250,-0.005208170507,250,0.004722170997,250,-0.004600006156,250,0.03122446686,
252.0299988,0,252.0299988,0.3218538761,252.0299988,1.126241446,252.0299988,0.6820013523,252.0299988,0.3757514954,252.0299988,0.4880862534,252.0299988,9.116381645,252.0299988,12.00873375,252.0299988,0.4189296365,252.0299988,0.1124458835,252.0299988,0.09861655533,252.0299988,0.2458083332,252.0299988,0.2401152551,252.0299988,0.1359653026,252.0299988,0.1659042835,252.0299988,0.06352029741,252.0299988,0.1199249923,252.0299988,0.01353289839,252.0299988,-0.07784928381,252.0299988,0.01495707314,252.0299988,0.09200817347,252.0299988,0.0492877923,252.0299988,0.01896885224,252.0299988,-0.05435964465,252.0299988,0.1650861204,252.0299988,0.03278957307,252.0299988,0,252.0299988,0.05155835301,252.0299988,-0.01870942488,252.0299988,0.04352225736,252.0299988,0.08395718038,252.0299988,0.02334921062,252.0299988,0.04382937029,252.0299988,-0.0100744497,252.0299988,0.03541233391,252.0299988,0.02462164685,252.0299988,0.05244846642,252.0299988,0.06084344164,252.0299988,-0.01519710664,252.0299988,0.04563590512,252.0299988,-0.01642838679,252.0299988,-0.0240019206,252.0299988,0.05240787938,252.0299988,0.005243728403,252.0299988,-0.009455951862,252.0299988,0.009210180491,252.0299988,-0.01035695244,
254.0599976,-0.421407491,254.0599976,-0.1589825153,254.0599976,0.2055287212,254.0599976,0.6800618172,254.0599976,0.4591751397,254.0599976,0.1557979137,254.0599976,3.749231815,254.0599976,15.18125153,254.0599976,1.650434971,254.0599976,0.239401862,254.0599976,0.2097843438,254.0599976,0.2053493559,254.0599976,0.2660060823,254.0599976,0.1482140273,254.0599976,0.1403656453,254.0599976,0.07311392576,254.0599976,0.04378523305,254.0599976,0.02722792514,254.0599976,-0.01275803149,254.0599976,0.02968283929,254.0599976,0.07319572568,254.0599976,0.06549432129,254.0599976,0,254.0599976,0,254.0599976,-0.1114247516,254.0599976,0.06562110782,254.0599976,-0.08551540226,254.0599976,0.02597841248,254.0599976,0.009353836067,254.0599976,0.02204925753,254.0599976,0.07001329958,254.0599976,0.01171920728,254.0599976,-0.03308045119,254.0599976,0.01014744211,254.0599976,-0.02649404295,254.0599976,0.01648695767,254.0599976,-0.008760940284,254.0599976,0.06823868304,254.0599976,0.0613473393,254.0599976,0.01310324017,254.0599976,0.01246457919,254.0599976,0.02401219867,254.0599976,0,254.0599976,0.06262426823,254.0599976,0.04279620945,254.0599976,-0.01381075662,254.0599976,0.0411933735,
255.9299927,1.672240734,255.9299927,1.284934163,255.9299927,0.3108486235,255.9299927,1.234949112,255.9299927,0.1252295971,255.9299927,0.1545697451,255.9299927,1.122746825,255.9299927,13.5406065,255.9299927,6.750411034,255.9299927,0.4996576607,255.9299927,0.3223094046,255.9299927,0.2817478776,255.9299927,0.227401942,255.9299927,0.1482524723,255.9299927,0.1770935357,255.9299927,0.09617850184,255.9299927,0.07645343244,255.9299927,0.1807212085,255.9299927,0.07686493546,255.9299927,0.03019004501,255.9299927,0.01848018914,255.9299927,-0.0807871893,255.9299927,0.1315270364,255.9299927,-0.1089364141,255.9299927,0,255.9299927,0,255.9299927,0.01705611497,255.9299927,-0.01309826318,255.9299927,0.02869495377,255.9299927,0.0875742957,255.9299927,-0.02837845497,255.9299927,-0.04671860486,255.9299927,-0.04419400916,255.9299927,-0.05030130222,255.9299927,0.06155686453,255.9299927,0.01637143642,255.9299927,0.04353769869,255.9299927,0,255.9299927,-0.06084991992,255.9299927,0.03238572925,255.9299927,-0.0124413697,255.9299927,0.007989230566,255.9299927,0.01587528549,255.9299927,0.01049758494,255.9299927,0.004746017046,255.9299927,-0.02294914797,255.9299927,0,
257.9599915,-0.8554320335,257.9599915,0.3210273087,257.9599915,0.2073720843,257.9599915,0.6811145544,257.9599915,0.3807267547,257.9599915,0.1763279736,257.9599915,0.1644060761,257.9599915,7.901134968,257.9599915,15.71027184,257.9599915,2.384649515,257.9599915,0.3384237885,257.9599915,0.18145293,257.9599915,0.3398443162,257.9599915,0.2217704654,257.9599915,0.07034079731,257.9599915,0.09464717656,257.9599915,0.1079680473,257.9599915,0.05476301163,257.9599915,0.03809717298,257.9599915,0.0599978976,257.9599915,0.1467486024,257.9599915,0.146170333,257.9599915,-0.05665294454,257.9599915,0.03647372127,257.9599915,-0.01854152232,257.9599915,-0.1340370178,257.9599915,0.1684636027,257.9599915,-0.01303611044,257.9599915,0.009472118691,257.9599915,0.05447750539,257.9599915,0.08349800855,257.9599915,0.083186768,257.9599915,0.01112309936,257.9599915,0.05046834424,257.9599915,0,257.9599915,-0.04156621546,257.9599915,0.0521838963,257.9599915,0.05302588269,257.9599915,0.01516288705,257.9599915,0.03252201527,257.9599915,0.004152427427,257.9599915,0.01203200594,257.9599915,0.02101027966,257.9599915,0.03155536205,257.9599915,0,257.9599915,-0.004622802604,257.9599915,0.05709095672,
260,0,260,0,260,0.2199615091,260,0.561727643,260,0.6644517779,260,0.1777185351,260,0.33080405,260,3.274413347,260,18.882164,260,7.229719639,260,0.240343824,260,0.1416631341,260,0.2257190794,260,0.1843703091,260,0.1299944371,260,0.1155644283,260,0.1416723877,260,0.09548362345,260,0.1018459573,260,0.0754705593,260,-0.01835502312,260,0.08290223777,260,0.03793554753,260,0.1285606772,260,0.03726546094,260,0.03324855119,260,0.05090958625,260,-0.0389919281,260,0.1040356383,260,0.01093409956,260,-0.02802180126,260,0,260,-0.02240168303,260,-0.06047594547,260,-0.02672439255,260,-0.03287472948,260,0.06985923648,260,0.04557608068,260,0.02272417396,260,0.01301287021,260,0.01664800756,260,-0.008082963526,260,0.02102551982,260,0.02098768018,260,0.02383142523,260,0.00465540681,260,0.093729496,
262.0299988,3.857693911,262.0299988,1.288867474,262.0299988,0.1534212977,262.0299988,0.3749531209,262.0299988,1.138856053,262.0299988,0.5127404332,262.0299988,0.1411603391,262.0299988,0.7894737124,262.0299988,13.85722351,262.0299988,13.36120033,262.0299988,0.7070435882,262.0299988,0.3185768425,262.0299988,0.162177071,262.0299988,0.2102893293,262.0299988,0.1529375762,262.0299988,0.03196590394,262.0299988,0.08654730767,262.0299988,0.0556297265,262.0299988,0.1406595707,262.0299988,-0.02947722189,262.0299988,0.1459907293,262.0299988,-0.04873136058,262.0299988,0.07567158341,262.0299988,-0.05501256138,262.0299988,0,262.0299988,0.03335779533,262.0299988,0.03401881084,262.0299988,0.02593058348,262.0299988,0.05653230846,262.0299988,0.04361288995,262.0299988,-0.04154031724,262.0299988,0.0116514815,262.0299988,0,262.0299988,0.02026568353,262.0299988,0.02672177367,262.0299988,-0.02480671369,262.0299988,-0.008763320744,262.0299988,0.1222185642,262.0299988,0.06166891381,262.0299988,-0.05227596685,262.0299988,-0.004182910081,262.0299988,-0.01616540365,262.0299988,0.03164106235,262.0299988,0.06295181066,262.0299988,0.01892183349,262.0299988,-0.004610291682,262.0299988,-0.02080418542,
264.0599976,3.39991498,264.0599976,-0.7979572415,264.0599976,0.4113533795,264.0599976,0.3691626191,264.0599976,0.663487494,264.0599976,0.6880937815,264.0599976,0.04116412252,264.0599976,0.2046364844,264.0599976,5.432215691,264.0599976,17.96462822,264.0599976,3.429628611,264.0599976,0.2965101898,264.0599976,0.2084034681,264.0599976,0.2251942307,264.0599976,0.1881268471,264.0599976,0.09493170679,264.0599976,0.08742404729,264.0599976,0.164817065,264.0599976,0.02547803149,264.0599976,0.07304815203,264.0599976,0.01845188625,264.0599976,0.04923278838,264.0599976,-0.03751500323,264.0599976,0.03670398146,264.0599976,0,264.0599976,0.04982312769,264.0599976,-0.08489252627,264.0599976,0.01307172421,264.0599976,0.06615319103,264.0599976,-0.03289617971,264.0599976,-0.05587762594,264.0599976,-0.08156891912,264.0599976,0.01096599363,264.0599976,-0.02032375708,264.0599976,0.02638545632,264.0599976,-0.05761791021,264.0599976,-0.01744865812,264.0599976,-0.02276348881,264.0599976,0.0614477098,264.0599976,0.03241911158,264.0599976,-0.01235605218,264.0599976,0,264.0599976,0,264.0599976,0.01567742229,264.0599976,0.03309426829,264.0599976,0.02295367979,264.0599976,0.02070179023,
265.9299927,3.469210863,265.9299927,0.6404098868,265.9299927,0.4613491893,265.9299927,0.1857815236,265.9299927,0.9321243763,265.9299927,1.085439563,265.9299927,0.5337055922,265.9299927,0.2050320804,265.9299927,1.436058402,265.9299927,16.67751122,265.9299927,9.290623665,265.9299927,0.3737065196,265.9299927,0.3410364091,265.9299927,0.2999887466,265.9299927,0.2128943056,265.9299927,0.0520654358,265.9299927,0.05414302275,265.9299927,0.0139116887,265.9299927,-0.01276161335,265.9299927,-0.02971061878,265.9299927,-0.03605812415,265.9299927,0.09942499548,265.9299927,-0.03762226924,265.9299927,0.1830161065,265.9299927,-0.07429420948,265.9299927,0.03315594792,265.9299927,0.0341658406,265.9299927,0.1037115827,265.9299927,-0.009388965555,265.9299927,0.05493056774,265.9299927,0.0838785395,265.9299927,-0.09406010062,265.9299927,0.07692054659,265.9299927,0,265.9299927,0.01770992763,265.9299927,0.03344425559,265.9299927,-0.03461884707,265.9299927,0.01518545207,265.9299927,0.03023545817,265.9299927,0.0325681977,265.9299927,-0.008351427503,265.9299927,0.004012760706,265.9299927,0,265.9299927,0.01572277769,265.9299927,-0.00947283674,265.9299927,0.05997914448,265.9299927,0.0311911907,
